,Id_Us,CC_As,Id_Exa
991,a6ac4316-74f4-11ed-8c78-0242ac1c000c,339999803,8c29d4f4-74f4-11ed-9ddf-0242ac1c000c
992,a6ac53ba-74f4-11ed-8c78-0242ac1c000c,2037348339,8c29d5a8-74f4-11ed-9ddf-0242ac1c000c
993,a6ac54d2-74f4-11ed-8c78-0242ac1c000c,1882381138,8c29d670-74f4-11ed-9ddf-0242ac1c000c
994,a6ac5662-74f4-11ed-8c78-0242ac1c000c,390540494,8c29d72e-74f4-11ed-9ddf-0242ac1c000c
995,a6ac5734-74f4-11ed-8c78-0242ac1c000c,1021495227,8c29d7e2-74f4-11ed-9ddf-0242ac1c000c
996,a6ac581a-74f4-11ed-8c78-0242ac1c000c,1412810959,8c29d8a0-74f4-11ed-9ddf-0242ac1c000c
997,a6ac598c-74f4-11ed-8c78-0242ac1c000c,1885343191,8c29d954-74f4-11ed-9ddf-0242ac1c000c
998,a6ac5a54-74f4-11ed-8c78-0242ac1c000c,1734745511,8c29d9fe-74f4-11ed-9ddf-0242ac1c000c
999,a6ac5b08-74f4-11ed-8c78-0242ac1c000c,697502383,8c29dabc-74f4-11ed-9ddf-0242ac1c000c
1000,a6ac5bb2-74f4-11ed-8c78-0242ac1c000c,811387992,8c29db7a-74f4-11ed-9ddf-0242ac1c000c
1001,a6ac5d10-74f4-11ed-8c78-0242ac1c000c,2424598602,8c29dc2e-74f4-11ed-9ddf-0242ac1c000c
1002,a6ac8b78-74f4-11ed-8c78-0242ac1c000c,1137263336,8c29dce2-74f4-11ed-9ddf-0242ac1c000c
1003,a6af2c84-74f4-11ed-8c78-0242ac1c000c,1125546741,8c29dd8c-74f4-11ed-9ddf-0242ac1c000c
1004,a6af2e78-74f4-11ed-8c78-0242ac1c000c,483152221,8c29de4a-74f4-11ed-9ddf-0242ac1c000c
1005,a6af2f54-74f4-11ed-8c78-0242ac1c000c,1415728051,8c29def4-74f4-11ed-9ddf-0242ac1c000c
1006,a6af301c-74f4-11ed-8c78-0242ac1c000c,1979251809,8c29dfa8-74f4-11ed-9ddf-0242ac1c000c
1007,a6af30d0-74f4-11ed-8c78-0242ac1c000c,816381411,8c29e048-74f4-11ed-9ddf-0242ac1c000c
1008,a6af318e-74f4-11ed-8c78-0242ac1c000c,835548302,8c29e0e8-74f4-11ed-9ddf-0242ac1c000c
1009,a6af3238-74f4-11ed-8c78-0242ac1c000c,962924099,8c29e19c-74f4-11ed-9ddf-0242ac1c000c
1010,a6af333c-74f4-11ed-8c78-0242ac1c000c,1956252126,8c29e25a-74f4-11ed-9ddf-0242ac1c000c
1011,a6af4dae-74f4-11ed-8c78-0242ac1c000c,2466499618,8c29e322-74f4-11ed-9ddf-0242ac1c000c
1012,a6af6712-74f4-11ed-8c78-0242ac1c000c,358936928,8c29e3e0-74f4-11ed-9ddf-0242ac1c000c
1013,a6af68a2-74f4-11ed-8c78-0242ac1c000c,967943508,8c29e494-74f4-11ed-9ddf-0242ac1c000c
1014,a6af697e-74f4-11ed-8c78-0242ac1c000c,1476360878,8c29e552-74f4-11ed-9ddf-0242ac1c000c
1015,a6af6a32-74f4-11ed-8c78-0242ac1c000c,808207296,8c29e61a-74f4-11ed-9ddf-0242ac1c000c
1016,a6af6ae6-74f4-11ed-8c78-0242ac1c000c,1064811696,8c29e6d8-74f4-11ed-9ddf-0242ac1c000c
1017,a6af6b9a-74f4-11ed-8c78-0242ac1c000c,730190151,8c29e78c-74f4-11ed-9ddf-0242ac1c000c
1018,a6af6c4e-74f4-11ed-8c78-0242ac1c000c,2325786671,8c29e854-74f4-11ed-9ddf-0242ac1c000c
1019,a6af79b4-74f4-11ed-8c78-0242ac1c000c,207142542,8c29e962-74f4-11ed-9ddf-0242ac1c000c
1020,a6af7b4e-74f4-11ed-8c78-0242ac1c000c,1289824964,8c29ea16-74f4-11ed-9ddf-0242ac1c000c
1021,a6af7c0c-74f4-11ed-8c78-0242ac1c000c,1452839037,8c29ead4-74f4-11ed-9ddf-0242ac1c000c
1022,a6af7cc0-74f4-11ed-8c78-0242ac1c000c,1412363277,8c29eb92-74f4-11ed-9ddf-0242ac1c000c
1023,a6af7dd8-74f4-11ed-8c78-0242ac1c000c,535806299,8c29eca0-74f4-11ed-9ddf-0242ac1c000c
1024,a6afa790-74f4-11ed-8c78-0242ac1c000c,730367412,8c29ed72-74f4-11ed-9ddf-0242ac1c000c
1025,a6afa9ca-74f4-11ed-8c78-0242ac1c000c,1002912846,8c29f2fe-74f4-11ed-9ddf-0242ac1c000c
1026,a6afaaa6-74f4-11ed-8c78-0242ac1c000c,2012361608,8c29f466-74f4-11ed-9ddf-0242ac1c000c
1027,a6afab64-74f4-11ed-8c78-0242ac1c000c,416681779,8c29f592-74f4-11ed-9ddf-0242ac1c000c
1028,a6afac18-74f4-11ed-8c78-0242ac1c000c,1118739255,8c29f65a-74f4-11ed-9ddf-0242ac1c000c
1029,a6afacc2-74f4-11ed-8c78-0242ac1c000c,1263795735,8c29f718-74f4-11ed-9ddf-0242ac1c000c
1030,a6afad76-74f4-11ed-8c78-0242ac1c000c,771473008,8c29f7cc-74f4-11ed-9ddf-0242ac1c000c
1031,a6afae20-74f4-11ed-8c78-0242ac1c000c,695533155,8c29f880-74f4-11ed-9ddf-0242ac1c000c
1032,a6afaede-74f4-11ed-8c78-0242ac1c000c,2124165200,8c29f93e-74f4-11ed-9ddf-0242ac1c000c
1033,a6afaf88-74f4-11ed-8c78-0242ac1c000c,224330194,8c29f9e8-74f4-11ed-9ddf-0242ac1c000c
1034,a6afb028-74f4-11ed-8c78-0242ac1c000c,552557783,8c29fa9c-74f4-11ed-9ddf-0242ac1c000c
1035,a6afb0d2-74f4-11ed-8c78-0242ac1c000c,1603744676,8c29fb46-74f4-11ed-9ddf-0242ac1c000c
1036,a6afb186-74f4-11ed-8c78-0242ac1c000c,1790663165,8c29fbf0-74f4-11ed-9ddf-0242ac1c000c
1037,a6afd06c-74f4-11ed-8c78-0242ac1c000c,1718297019,8c29fc9a-74f4-11ed-9ddf-0242ac1c000c
1038,a6afd29c-74f4-11ed-8c78-0242ac1c000c,667838105,8c29fd4e-74f4-11ed-9ddf-0242ac1c000c
1039,a6afd378-74f4-11ed-8c78-0242ac1c000c,127668281,8c29fe02-74f4-11ed-9ddf-0242ac1c000c
1040,a6afd440-74f4-11ed-8c78-0242ac1c000c,2280307951,8c29feac-74f4-11ed-9ddf-0242ac1c000c
1041,a6afd4ea-74f4-11ed-8c78-0242ac1c000c,1017931375,8c29ff60-74f4-11ed-9ddf-0242ac1c000c
1042,a6afd594-74f4-11ed-8c78-0242ac1c000c,485235732,8c2a0014-74f4-11ed-9ddf-0242ac1c000c
1043,a6afd63e-74f4-11ed-8c78-0242ac1c000c,1461810585,8c2a00c8-74f4-11ed-9ddf-0242ac1c000c
1044,a6afd6de-74f4-11ed-8c78-0242ac1c000c,775887517,8c2a0190-74f4-11ed-9ddf-0242ac1c000c
1045,a6afd77e-74f4-11ed-8c78-0242ac1c000c,1395643057,8c2a0244-74f4-11ed-9ddf-0242ac1c000c
1046,a6afd83c-74f4-11ed-8c78-0242ac1c000c,1515027361,8c2a02f8-74f4-11ed-9ddf-0242ac1c000c
1047,a6afd8dc-74f4-11ed-8c78-0242ac1c000c,214141633,8c2a03a2-74f4-11ed-9ddf-0242ac1c000c
1048,a6b02d5a-74f4-11ed-8c78-0242ac1c000c,2036369666,8c2a0456-74f4-11ed-9ddf-0242ac1c000c
1049,a6b030ca-74f4-11ed-8c78-0242ac1c000c,299457564,8c2a0500-74f4-11ed-9ddf-0242ac1c000c
1050,a6b031c4-74f4-11ed-8c78-0242ac1c000c,2410181133,8c2a05e6-74f4-11ed-9ddf-0242ac1c000c
1051,a6b03282-74f4-11ed-8c78-0242ac1c000c,1171410015,8c2a06a4-74f4-11ed-9ddf-0242ac1c000c
1052,a6b03336-74f4-11ed-8c78-0242ac1c000c,1470748978,8c2a0758-74f4-11ed-9ddf-0242ac1c000c
1053,a6b033f4-74f4-11ed-8c78-0242ac1c000c,2486599870,8c2a0816-74f4-11ed-9ddf-0242ac1c000c
1054,a6b034a8-74f4-11ed-8c78-0242ac1c000c,689764371,8c2a08ca-74f4-11ed-9ddf-0242ac1c000c
1055,a6b03552-74f4-11ed-8c78-0242ac1c000c,123883335,8c2a097e-74f4-11ed-9ddf-0242ac1c000c
1056,a6b03606-74f4-11ed-8c78-0242ac1c000c,499013369,8c2a0a46-74f4-11ed-9ddf-0242ac1c000c
1057,a6b036b0-74f4-11ed-8c78-0242ac1c000c,2083224421,8c2a0b04-74f4-11ed-9ddf-0242ac1c000c
1058,a6b037b4-74f4-11ed-8c78-0242ac1c000c,403090807,8c2a0bb8-74f4-11ed-9ddf-0242ac1c000c
1059,a6b03868-74f4-11ed-8c78-0242ac1c000c,2200077614,8c2a0c62-74f4-11ed-9ddf-0242ac1c000c
1060,a6b03908-74f4-11ed-8c78-0242ac1c000c,1049760837,8c2a0d16-74f4-11ed-9ddf-0242ac1c000c
1061,a6b05dd4-74f4-11ed-8c78-0242ac1c000c,1871407735,8c2a0dca-74f4-11ed-9ddf-0242ac1c000c
1062,a6b0604a-74f4-11ed-8c78-0242ac1c000c,303090115,8c2a0e74-74f4-11ed-9ddf-0242ac1c000c
1063,a6b0611c-74f4-11ed-8c78-0242ac1c000c,1990328789,8c2a0f28-74f4-11ed-9ddf-0242ac1c000c
1064,a6b061d0-74f4-11ed-8c78-0242ac1c000c,1993862726,8c2a0fd2-74f4-11ed-9ddf-0242ac1c000c
1065,a6b06a5e-74f4-11ed-8c78-0242ac1c000c,1805618568,8c2a107c-74f4-11ed-9ddf-0242ac1c000c
1066,a6b06b4e-74f4-11ed-8c78-0242ac1c000c,1335549902,8c2a11c6-74f4-11ed-9ddf-0242ac1c000c
1067,a6b06c02-74f4-11ed-8c78-0242ac1c000c,235254542,8c2a128e-74f4-11ed-9ddf-0242ac1c000c
1068,a6b06ca2-74f4-11ed-8c78-0242ac1c000c,1285635681,8c2a1356-74f4-11ed-9ddf-0242ac1c000c
1069,a6b06d4c-74f4-11ed-8c78-0242ac1c000c,1690954439,8c2a140a-74f4-11ed-9ddf-0242ac1c000c
1070,a6b06df6-74f4-11ed-8c78-0242ac1c000c,1946924756,8c2a15cc-74f4-11ed-9ddf-0242ac1c000c
1071,a6b06e96-74f4-11ed-8c78-0242ac1c000c,380636222,8c2a16b2-74f4-11ed-9ddf-0242ac1c000c
1072,a6b06f36-74f4-11ed-8c78-0242ac1c000c,1109034999,8c2a1770-74f4-11ed-9ddf-0242ac1c000c
1073,a6b06fd6-74f4-11ed-8c78-0242ac1c000c,358236030,8c2a181a-74f4-11ed-9ddf-0242ac1c000c
1074,a6b0708a-74f4-11ed-8c78-0242ac1c000c,2455979524,8c2a18ba-74f4-11ed-9ddf-0242ac1c000c
1075,a6b0712a-74f4-11ed-8c78-0242ac1c000c,2432479144,8c2a1982-74f4-11ed-9ddf-0242ac1c000c
1076,a6b071d4-74f4-11ed-8c78-0242ac1c000c,1838411248,8c2a1a36-74f4-11ed-9ddf-0242ac1c000c
1077,a6b0727e-74f4-11ed-8c78-0242ac1c000c,2010254338,8c2a1af4-74f4-11ed-9ddf-0242ac1c000c
1078,a6b0731e-74f4-11ed-8c78-0242ac1c000c,642913566,8c2a1ba8-74f4-11ed-9ddf-0242ac1c000c
1079,a6b073d2-74f4-11ed-8c78-0242ac1c000c,1328630774,8c2a1c5c-74f4-11ed-9ddf-0242ac1c000c
1080,a6b0747c-74f4-11ed-8c78-0242ac1c000c,1957352414,8c2a1d10-74f4-11ed-9ddf-0242ac1c000c
1081,a6b0751c-74f4-11ed-8c78-0242ac1c000c,640801656,8c2a1dc4-74f4-11ed-9ddf-0242ac1c000c
1082,a6b075bc-74f4-11ed-8c78-0242ac1c000c,630918207,8c2a1e6e-74f4-11ed-9ddf-0242ac1c000c
1083,a6b07666-74f4-11ed-8c78-0242ac1c000c,1853555642,8c2a1f22-74f4-11ed-9ddf-0242ac1c000c
1084,a6b07706-74f4-11ed-8c78-0242ac1c000c,1528186786,8c2a1fd6-74f4-11ed-9ddf-0242ac1c000c
1085,a6b077b0-74f4-11ed-8c78-0242ac1c000c,352848512,8c2a208a-74f4-11ed-9ddf-0242ac1c000c
1086,a6b07850-74f4-11ed-8c78-0242ac1c000c,1411345103,8c2a213e-74f4-11ed-9ddf-0242ac1c000c
1087,a6b078f0-74f4-11ed-8c78-0242ac1c000c,970990223,8c2a21f2-74f4-11ed-9ddf-0242ac1c000c
1088,a6b0799a-74f4-11ed-8c78-0242ac1c000c,398392960,8c2a22a6-74f4-11ed-9ddf-0242ac1c000c
1089,a6b07a3a-74f4-11ed-8c78-0242ac1c000c,1577288837,8c2a2350-74f4-11ed-9ddf-0242ac1c000c
1090,a6b07ae4-74f4-11ed-8c78-0242ac1c000c,940358864,8c2a2404-74f4-11ed-9ddf-0242ac1c000c
1091,a6b07b8e-74f4-11ed-8c78-0242ac1c000c,412080742,8c2a24c2-74f4-11ed-9ddf-0242ac1c000c
1092,a6b07c2e-74f4-11ed-8c78-0242ac1c000c,1513739424,8c2a2576-74f4-11ed-9ddf-0242ac1c000c
1093,a6b07cd8-74f4-11ed-8c78-0242ac1c000c,593771620,8c2a2620-74f4-11ed-9ddf-0242ac1c000c
1094,a6b07dd2-74f4-11ed-8c78-0242ac1c000c,376956923,8c2a26d4-74f4-11ed-9ddf-0242ac1c000c
1095,a6b07ed6-74f4-11ed-8c78-0242ac1c000c,746280088,8c2a2788-74f4-11ed-9ddf-0242ac1c000c
1096,a6b07f94-74f4-11ed-8c78-0242ac1c000c,2410355853,8c2a2832-74f4-11ed-9ddf-0242ac1c000c
1097,a6b0803e-74f4-11ed-8c78-0242ac1c000c,1735972617,8c2a28e6-74f4-11ed-9ddf-0242ac1c000c
1098,a6b080e8-74f4-11ed-8c78-0242ac1c000c,681505666,8c2a29a4-74f4-11ed-9ddf-0242ac1c000c
1099,a6b08188-74f4-11ed-8c78-0242ac1c000c,1362590406,8c2a2a62-74f4-11ed-9ddf-0242ac1c000c
1100,a6b08228-74f4-11ed-8c78-0242ac1c000c,1013064325,8c2a2b16-74f4-11ed-9ddf-0242ac1c000c
1101,a6b082d2-74f4-11ed-8c78-0242ac1c000c,2201470399,8c2a2bca-74f4-11ed-9ddf-0242ac1c000c
1102,a6b08368-74f4-11ed-8c78-0242ac1c000c,686254663,8c2a2c74-74f4-11ed-9ddf-0242ac1c000c
1103,a6b08408-74f4-11ed-8c78-0242ac1c000c,1737238608,8c2a2d28-74f4-11ed-9ddf-0242ac1c000c
1104,a6b084b2-74f4-11ed-8c78-0242ac1c000c,2144838736,8c2a2dd2-74f4-11ed-9ddf-0242ac1c000c
1105,a6b0855c-74f4-11ed-8c78-0242ac1c000c,1140398506,8c2a2e86-74f4-11ed-9ddf-0242ac1c000c
1106,a6b0862e-74f4-11ed-8c78-0242ac1c000c,1923378121,8c2a2f44-74f4-11ed-9ddf-0242ac1c000c
1107,a6b086d8-74f4-11ed-8c78-0242ac1c000c,1238721280,8c2a2ff8-74f4-11ed-9ddf-0242ac1c000c
1108,a6b08778-74f4-11ed-8c78-0242ac1c000c,2013740327,8c2a30ac-74f4-11ed-9ddf-0242ac1c000c
1109,a6b08818-74f4-11ed-8c78-0242ac1c000c,1423139723,8c2a3160-74f4-11ed-9ddf-0242ac1c000c
1110,a6b088c2-74f4-11ed-8c78-0242ac1c000c,732233035,8c2a321e-74f4-11ed-9ddf-0242ac1c000c
1111,a6b10f18-74f4-11ed-8c78-0242ac1c000c,2278823843,8c2a32c8-74f4-11ed-9ddf-0242ac1c000c
1112,a6b110d0-74f4-11ed-8c78-0242ac1c000c,2457353309,8c2a337c-74f4-11ed-9ddf-0242ac1c000c
1113,a6b11198-74f4-11ed-8c78-0242ac1c000c,238112154,8c2a3458-74f4-11ed-9ddf-0242ac1c000c
1114,a6b11256-74f4-11ed-8c78-0242ac1c000c,2347092688,8c2a3502-74f4-11ed-9ddf-0242ac1c000c
1115,a6b1130a-74f4-11ed-8c78-0242ac1c000c,754270610,8c2a35c0-74f4-11ed-9ddf-0242ac1c000c
1116,a6b113be-74f4-11ed-8c78-0242ac1c000c,1481892146,8c2a367e-74f4-11ed-9ddf-0242ac1c000c
1117,a6b11468-74f4-11ed-8c78-0242ac1c000c,2166346806,8c2a3732-74f4-11ed-9ddf-0242ac1c000c
1118,a6b1151c-74f4-11ed-8c78-0242ac1c000c,1242454639,8c2a37f0-74f4-11ed-9ddf-0242ac1c000c
1119,a6b115c6-74f4-11ed-8c78-0242ac1c000c,600810436,8c2a38fe-74f4-11ed-9ddf-0242ac1c000c
1120,a6b1167a-74f4-11ed-8c78-0242ac1c000c,1737909774,8c2a39bc-74f4-11ed-9ddf-0242ac1c000c
1121,a6b117d8-74f4-11ed-8c78-0242ac1c000c,110179799,8c2a3ade-74f4-11ed-9ddf-0242ac1c000c
1122,a6b1188c-74f4-11ed-8c78-0242ac1c000c,1646431889,8c2a3b88-74f4-11ed-9ddf-0242ac1c000c
1123,a6b11936-74f4-11ed-8c78-0242ac1c000c,1675295579,8c2a41e6-74f4-11ed-9ddf-0242ac1c000c
1124,a6b119d6-74f4-11ed-8c78-0242ac1c000c,1184032002,8c2a4308-74f4-11ed-9ddf-0242ac1c000c
1125,a6b11a80-74f4-11ed-8c78-0242ac1c000c,877239360,8c2a43c6-74f4-11ed-9ddf-0242ac1c000c
1126,a6b11b8e-74f4-11ed-8c78-0242ac1c000c,1179967833,8c2a44e8-74f4-11ed-9ddf-0242ac1c000c
1127,a6b11c2e-74f4-11ed-8c78-0242ac1c000c,1890427343,8c2a45a6-74f4-11ed-9ddf-0242ac1c000c
1128,a6b11cce-74f4-11ed-8c78-0242ac1c000c,1510241309,8c2a465a-74f4-11ed-9ddf-0242ac1c000c
1129,a6b11d6e-74f4-11ed-8c78-0242ac1c000c,1998673387,8c2a470e-74f4-11ed-9ddf-0242ac1c000c
1130,a6b11e18-74f4-11ed-8c78-0242ac1c000c,2234259331,8c2a47b8-74f4-11ed-9ddf-0242ac1c000c
1131,a6b11eb8-74f4-11ed-8c78-0242ac1c000c,256597550,8c2a486c-74f4-11ed-9ddf-0242ac1c000c
1132,a6b11f62-74f4-11ed-8c78-0242ac1c000c,2315984822,8c2a4916-74f4-11ed-9ddf-0242ac1c000c
1133,a6b12020-74f4-11ed-8c78-0242ac1c000c,1411324358,8c2a49ca-74f4-11ed-9ddf-0242ac1c000c
1134,a6b120ca-74f4-11ed-8c78-0242ac1c000c,1548149758,8c2a4a74-74f4-11ed-9ddf-0242ac1c000c
1135,a6b12188-74f4-11ed-8c78-0242ac1c000c,962256179,8c2a4b28-74f4-11ed-9ddf-0242ac1c000c
1136,a6b1223c-74f4-11ed-8c78-0242ac1c000c,273731025,8c2a4be6-74f4-11ed-9ddf-0242ac1c000c
1137,a6b122f0-74f4-11ed-8c78-0242ac1c000c,2123386548,8c2a4c90-74f4-11ed-9ddf-0242ac1c000c
1138,a6b1239a-74f4-11ed-8c78-0242ac1c000c,1058750651,8c2a4d44-74f4-11ed-9ddf-0242ac1c000c
1139,a6b1243a-74f4-11ed-8c78-0242ac1c000c,874523480,8c2a4df8-74f4-11ed-9ddf-0242ac1c000c
1140,a6b124ee-74f4-11ed-8c78-0242ac1c000c,1128362474,8c2a4ea2-74f4-11ed-9ddf-0242ac1c000c
1141,a6b1e5c8-74f4-11ed-8c78-0242ac1c000c,1294562392,8c2a4f56-74f4-11ed-9ddf-0242ac1c000c
1142,a6b21a5c-74f4-11ed-8c78-0242ac1c000c,971980830,8c2a5000-74f4-11ed-9ddf-0242ac1c000c
1143,a6b21c00-74f4-11ed-8c78-0242ac1c000c,2401242370,8c2a50b4-74f4-11ed-9ddf-0242ac1c000c
1144,a6b21cc8-74f4-11ed-8c78-0242ac1c000c,2061952233,8c2a5168-74f4-11ed-9ddf-0242ac1c000c
1145,a6b21d7c-74f4-11ed-8c78-0242ac1c000c,856578184,8c2a521c-74f4-11ed-9ddf-0242ac1c000c
1146,a6b21e3a-74f4-11ed-8c78-0242ac1c000c,774746462,8c2a52c6-74f4-11ed-9ddf-0242ac1c000c
1147,a6b21ee4-74f4-11ed-8c78-0242ac1c000c,2136064249,8c2a5370-74f4-11ed-9ddf-0242ac1c000c
1148,a6b21f98-74f4-11ed-8c78-0242ac1c000c,181860996,8c2a5424-74f4-11ed-9ddf-0242ac1c000c
1149,a6b22042-74f4-11ed-8c78-0242ac1c000c,2407180729,8c2a54ce-74f4-11ed-9ddf-0242ac1c000c
1150,a6b220ec-74f4-11ed-8c78-0242ac1c000c,835102379,8c2a5578-74f4-11ed-9ddf-0242ac1c000c
1151,a6b221a0-74f4-11ed-8c78-0242ac1c000c,209535591,8c2a5618-74f4-11ed-9ddf-0242ac1c000c
1152,a6b22254-74f4-11ed-8c78-0242ac1c000c,2011531865,8c2a56c2-74f4-11ed-9ddf-0242ac1c000c
1153,a6b222fe-74f4-11ed-8c78-0242ac1c000c,2376805811,8c2a5780-74f4-11ed-9ddf-0242ac1c000c
1154,a6b223a8-74f4-11ed-8c78-0242ac1c000c,1999596519,8c2a5866-74f4-11ed-9ddf-0242ac1c000c
1155,a6b22452-74f4-11ed-8c78-0242ac1c000c,1713797863,8c2a5924-74f4-11ed-9ddf-0242ac1c000c
1156,a6b224f2-74f4-11ed-8c78-0242ac1c000c,1005725661,8c2a59d8-74f4-11ed-9ddf-0242ac1c000c
1157,a6b22592-74f4-11ed-8c78-0242ac1c000c,1759864798,8c2a5a96-74f4-11ed-9ddf-0242ac1c000c
1158,a6b22650-74f4-11ed-8c78-0242ac1c000c,1398321481,8c2a5b4a-74f4-11ed-9ddf-0242ac1c000c
1159,a6b226fa-74f4-11ed-8c78-0242ac1c000c,2112804153,8c2a5bfe-74f4-11ed-9ddf-0242ac1c000c
1160,a6b2279a-74f4-11ed-8c78-0242ac1c000c,1419609777,8c2a5ca8-74f4-11ed-9ddf-0242ac1c000c
1161,a6b2283a-74f4-11ed-8c78-0242ac1c000c,1346905756,8c2a5d5c-74f4-11ed-9ddf-0242ac1c000c
1162,a6b228da-74f4-11ed-8c78-0242ac1c000c,1654688358,8c2a5e06-74f4-11ed-9ddf-0242ac1c000c
1163,a6b22984-74f4-11ed-8c78-0242ac1c000c,2396475828,8c2a5eb0-74f4-11ed-9ddf-0242ac1c000c
1164,a6b22a2e-74f4-11ed-8c78-0242ac1c000c,1266642163,8c2a5f6e-74f4-11ed-9ddf-0242ac1c000c
1165,a6b22ae2-74f4-11ed-8c78-0242ac1c000c,2004545006,8c2a6022-74f4-11ed-9ddf-0242ac1c000c
1166,a6b22b8c-74f4-11ed-8c78-0242ac1c000c,1621125869,8c2a60d6-74f4-11ed-9ddf-0242ac1c000c
1167,a6b22cb8-74f4-11ed-8c78-0242ac1c000c,802700611,8c2a6180-74f4-11ed-9ddf-0242ac1c000c
1168,a6b22d94-74f4-11ed-8c78-0242ac1c000c,1268587710,8c2a6234-74f4-11ed-9ddf-0242ac1c000c
1169,a6b23424-74f4-11ed-8c78-0242ac1c000c,1300085186,8c2a632e-74f4-11ed-9ddf-0242ac1c000c
1170,a6b23546-74f4-11ed-8c78-0242ac1c000c,115278526,8c2a6478-74f4-11ed-9ddf-0242ac1c000c
1171,a6b23604-74f4-11ed-8c78-0242ac1c000c,351592621,8c2a652c-74f4-11ed-9ddf-0242ac1c000c
1172,a6b24220-74f4-11ed-8c78-0242ac1c000c,1114106846,8c2a65d6-74f4-11ed-9ddf-0242ac1c000c
1173,a6b26200-74f4-11ed-8c78-0242ac1c000c,2032455655,8c2a668a-74f4-11ed-9ddf-0242ac1c000c
1174,a6b2637c-74f4-11ed-8c78-0242ac1c000c,2354812707,8c2a673e-74f4-11ed-9ddf-0242ac1c000c
1175,a6b2643a-74f4-11ed-8c78-0242ac1c000c,2112468375,8c2a67f2-74f4-11ed-9ddf-0242ac1c000c
1176,a6b264ee-74f4-11ed-8c78-0242ac1c000c,1218240363,8c2a68d8-74f4-11ed-9ddf-0242ac1c000c
1177,a6b265a2-74f4-11ed-8c78-0242ac1c000c,921802919,8c2a6982-74f4-11ed-9ddf-0242ac1c000c
1178,a6b2669c-74f4-11ed-8c78-0242ac1c000c,1857270870,8c2a6a36-74f4-11ed-9ddf-0242ac1c000c
1179,a6b26750-74f4-11ed-8c78-0242ac1c000c,1306997150,8c2a6aea-74f4-11ed-9ddf-0242ac1c000c
1180,a6b267fa-74f4-11ed-8c78-0242ac1c000c,2329646903,8c2a6b8a-74f4-11ed-9ddf-0242ac1c000c
1181,a6b268ae-74f4-11ed-8c78-0242ac1c000c,2125027220,8c2a6c34-74f4-11ed-9ddf-0242ac1c000c
1182,a6b26958-74f4-11ed-8c78-0242ac1c000c,1437412790,8c2a6ce8-74f4-11ed-9ddf-0242ac1c000c
1183,a6b26a02-74f4-11ed-8c78-0242ac1c000c,2250729972,8c2a6da6-74f4-11ed-9ddf-0242ac1c000c
1184,a6b26ad4-74f4-11ed-8c78-0242ac1c000c,2005998535,8c2a6e5a-74f4-11ed-9ddf-0242ac1c000c
1185,a6b26b7e-74f4-11ed-8c78-0242ac1c000c,1230258941,8c2a6f0e-74f4-11ed-9ddf-0242ac1c000c
1186,a6b26c28-74f4-11ed-8c78-0242ac1c000c,1521583971,8c2a6fc2-74f4-11ed-9ddf-0242ac1c000c
1187,a6b26cd2-74f4-11ed-8c78-0242ac1c000c,1914519725,8c2a7076-74f4-11ed-9ddf-0242ac1c000c
1188,a6b26d86-74f4-11ed-8c78-0242ac1c000c,521424728,8c2a712a-74f4-11ed-9ddf-0242ac1c000c
1189,a6b26e3a-74f4-11ed-8c78-0242ac1c000c,1412442604,8c2a71d4-74f4-11ed-9ddf-0242ac1c000c
1190,a6b26ee4-74f4-11ed-8c78-0242ac1c000c,2231837483,8c2a727e-74f4-11ed-9ddf-0242ac1c000c
1191,a6b27024-74f4-11ed-8c78-0242ac1c000c,521237756,8c2a7332-74f4-11ed-9ddf-0242ac1c000c
1192,a6b270d8-74f4-11ed-8c78-0242ac1c000c,123191949,8c2a73e6-74f4-11ed-9ddf-0242ac1c000c
1193,a6b2718c-74f4-11ed-8c78-0242ac1c000c,1893903906,8c2a7490-74f4-11ed-9ddf-0242ac1c000c
1194,a6b27240-74f4-11ed-8c78-0242ac1c000c,235179873,8c2a7544-74f4-11ed-9ddf-0242ac1c000c
1195,a6b272e0-74f4-11ed-8c78-0242ac1c000c,778141120,8c2a75f8-74f4-11ed-9ddf-0242ac1c000c
1196,a6b2738a-74f4-11ed-8c78-0242ac1c000c,1337602855,8c2a76a2-74f4-11ed-9ddf-0242ac1c000c
1197,a6b27434-74f4-11ed-8c78-0242ac1c000c,1200887912,8c2a7756-74f4-11ed-9ddf-0242ac1c000c
1198,a6b274e8-74f4-11ed-8c78-0242ac1c000c,480139965,8c2a780a-74f4-11ed-9ddf-0242ac1c000c
1199,a6b2759c-74f4-11ed-8c78-0242ac1c000c,1738491315,8c2a78b4-74f4-11ed-9ddf-0242ac1c000c
1200,a6b27646-74f4-11ed-8c78-0242ac1c000c,689410098,8c2a7968-74f4-11ed-9ddf-0242ac1c000c
1201,a6b276e6-74f4-11ed-8c78-0242ac1c000c,1100358948,8c2a7a26-74f4-11ed-9ddf-0242ac1c000c
1202,a6b27790-74f4-11ed-8c78-0242ac1c000c,988711048,8c2a7ad0-74f4-11ed-9ddf-0242ac1c000c
1203,a6b2783a-74f4-11ed-8c78-0242ac1c000c,2010490672,8c2a7b84-74f4-11ed-9ddf-0242ac1c000c
1204,a6b278e4-74f4-11ed-8c78-0242ac1c000c,936905603,8c2a7c38-74f4-11ed-9ddf-0242ac1c000c
