,Id_Pos,Estado_Pos,Puntaje_Pos,Id_Exa,Id_Car,Id_Us,CC_As
805,97454538-74f6-11ed-a0be-0242ac1c000c,Activo,755,8c29374c-74f4-11ed-9ddf-0242ac1c000c,30fb6854-74f4-11ed-9ec6-0242ac1c000c,a6ab16bc-74f4-11ed-8c78-0242ac1c000c,794450055
806,974545ce-74f6-11ed-a0be-0242ac1c000c,Inactivo,535,8c293814-74f4-11ed-9ddf-0242ac1c000c,30fb68ea-74f4-11ed-9ec6-0242ac1c000c,a6ab177a-74f4-11ed-8c78-0242ac1c000c,921971110
807,9745466e-74f6-11ed-a0be-0242ac1c000c,Activo,882,8c2938dc-74f4-11ed-9ddf-0242ac1c000c,30fb698a-74f4-11ed-9ec6-0242ac1c000c,a6ab186a-74f4-11ed-8c78-0242ac1c000c,2172365107
808,97454704-74f6-11ed-a0be-0242ac1c000c,Activo,669,8c29399a-74f4-11ed-9ddf-0242ac1c000c,30fb6a2a-74f4-11ed-9ec6-0242ac1c000c,a6ab1928-74f4-11ed-8c78-0242ac1c000c,2229515156
809,9745479a-74f6-11ed-a0be-0242ac1c000c,Inactivo,792,8c293a58-74f4-11ed-9ddf-0242ac1c000c,30fb6ad4-74f4-11ed-9ec6-0242ac1c000c,a6ab19dc-74f4-11ed-8c78-0242ac1c000c,212796554
810,97454830-74f6-11ed-a0be-0242ac1c000c,Activo,443,8c293b0c-74f4-11ed-9ddf-0242ac1c000c,30fb6b6a-74f4-11ed-9ec6-0242ac1c000c,a6ab1a86-74f4-11ed-8c78-0242ac1c000c,1679580283
811,974548da-74f6-11ed-a0be-0242ac1c000c,Inactivo,487,8c293bca-74f4-11ed-9ddf-0242ac1c000c,30fb6c28-74f4-11ed-9ec6-0242ac1c000c,a6ab1b3a-74f4-11ed-8c78-0242ac1c000c,2311163776
812,97454970-74f6-11ed-a0be-0242ac1c000c,Activo,954,8c293c6a-74f4-11ed-9ddf-0242ac1c000c,30fb6cc8-74f4-11ed-9ec6-0242ac1c000c,a6ab1bee-74f4-11ed-8c78-0242ac1c000c,2204249222
813,97454a1a-74f6-11ed-a0be-0242ac1c000c,Activo,955,8c293d28-74f4-11ed-9ddf-0242ac1c000c,30fb6d7c-74f4-11ed-9ec6-0242ac1c000c,a6ab1cb6-74f4-11ed-8c78-0242ac1c000c,2347904381
814,97454ad8-74f6-11ed-a0be-0242ac1c000c,Activo,811,8c293ddc-74f4-11ed-9ddf-0242ac1c000c,30fb6e26-74f4-11ed-9ec6-0242ac1c000c,a6ab1d6a-74f4-11ed-8c78-0242ac1c000c,2102545453
815,97454b46-74f6-11ed-a0be-0242ac1c000c,Inactivo,954,8c293ea4-74f4-11ed-9ddf-0242ac1c000c,30fb6eda-74f4-11ed-9ec6-0242ac1c000c,a6ab1e1e-74f4-11ed-8c78-0242ac1c000c,2281098361
816,97454baa-74f6-11ed-a0be-0242ac1c000c,Inactivo,570,8c293f4e-74f4-11ed-9ddf-0242ac1c000c,30fb6f84-74f4-11ed-9ec6-0242ac1c000c,a6ab1edc-74f4-11ed-8c78-0242ac1c000c,1702693602
817,97454c0e-74f6-11ed-a0be-0242ac1c000c,Inactivo,534,8c294002-74f4-11ed-9ddf-0242ac1c000c,30fb7038-74f4-11ed-9ec6-0242ac1c000c,a6ab1f90-74f4-11ed-8c78-0242ac1c000c,2075100900
818,97454c72-74f6-11ed-a0be-0242ac1c000c,Activo,942,8c2940fc-74f4-11ed-9ddf-0242ac1c000c,30fb70ec-74f4-11ed-9ec6-0242ac1c000c,a6ab2044-74f4-11ed-8c78-0242ac1c000c,1628091757
819,97454fb0-74f6-11ed-a0be-0242ac1c000c,Inactivo,831,8c2941c4-74f4-11ed-9ddf-0242ac1c000c,30fb71a0-74f4-11ed-9ec6-0242ac1c000c,a6ab20f8-74f4-11ed-8c78-0242ac1c000c,1611479836
820,97455050-74f6-11ed-a0be-0242ac1c000c,Activo,978,8c29428c-74f4-11ed-9ddf-0242ac1c000c,30fb7254-74f4-11ed-9ec6-0242ac1c000c,a6ab21ac-74f4-11ed-8c78-0242ac1c000c,2221839711
821,974550b4-74f6-11ed-a0be-0242ac1c000c,Activo,718,8c294354-74f4-11ed-9ddf-0242ac1c000c,30fb7308-74f4-11ed-9ec6-0242ac1c000c,a6ab2274-74f4-11ed-8c78-0242ac1c000c,646083768
822,9745510e-74f6-11ed-a0be-0242ac1c000c,Inactivo,438,8c294412-74f4-11ed-9ddf-0242ac1c000c,30fb73bc-74f4-11ed-9ec6-0242ac1c000c,a6ab2328-74f4-11ed-8c78-0242ac1c000c,485710086
823,97455168-74f6-11ed-a0be-0242ac1c000c,Inactivo,835,8c2944bc-74f4-11ed-9ddf-0242ac1c000c,30fb7470-74f4-11ed-9ec6-0242ac1c000c,a6ab23e6-74f4-11ed-8c78-0242ac1c000c,1730730940
824,974551c2-74f6-11ed-a0be-0242ac1c000c,Activo,696,8c294570-74f4-11ed-9ddf-0242ac1c000c,30fb75b0-74f4-11ed-9ec6-0242ac1c000c,a6ab24a4-74f4-11ed-8c78-0242ac1c000c,2421772667
825,9745521c-74f6-11ed-a0be-0242ac1c000c,Inactivo,509,8c29461a-74f4-11ed-9ddf-0242ac1c000c,30fb7678-74f4-11ed-9ec6-0242ac1c000c,a6ab2558-74f4-11ed-8c78-0242ac1c000c,2063732683
826,97455276-74f6-11ed-a0be-0242ac1c000c,Activo,940,8c2946c4-74f4-11ed-9ddf-0242ac1c000c,30fb7722-74f4-11ed-9ec6-0242ac1c000c,a6ab2616-74f4-11ed-8c78-0242ac1c000c,1076856286
827,974552d0-74f6-11ed-a0be-0242ac1c000c,Activo,662,8c294818-74f4-11ed-9ddf-0242ac1c000c,30fb77d6-74f4-11ed-9ec6-0242ac1c000c,a6ab26d4-74f4-11ed-8c78-0242ac1c000c,931390788
828,9745532a-74f6-11ed-a0be-0242ac1c000c,Activo,639,8c2948ea-74f4-11ed-9ddf-0242ac1c000c,30fb7880-74f4-11ed-9ec6-0242ac1c000c,a6ab2800-74f4-11ed-8c78-0242ac1c000c,1333630708
829,97455384-74f6-11ed-a0be-0242ac1c000c,Activo,408,8c2949b2-74f4-11ed-9ddf-0242ac1c000c,30fb792a-74f4-11ed-9ec6-0242ac1c000c,a6ab28be-74f4-11ed-8c78-0242ac1c000c,2130080207
830,974553de-74f6-11ed-a0be-0242ac1c000c,Activo,555,8c294a70-74f4-11ed-9ddf-0242ac1c000c,30fb79de-74f4-11ed-9ec6-0242ac1c000c,a6ab2972-74f4-11ed-8c78-0242ac1c000c,2043410047
831,97455438-74f6-11ed-a0be-0242ac1c000c,Activo,747,8c294b38-74f4-11ed-9ddf-0242ac1c000c,30fb7a88-74f4-11ed-9ec6-0242ac1c000c,a6ab2a30-74f4-11ed-8c78-0242ac1c000c,377647668
832,97455492-74f6-11ed-a0be-0242ac1c000c,Inactivo,547,8c294c00-74f4-11ed-9ddf-0242ac1c000c,30fb7b46-74f4-11ed-9ec6-0242ac1c000c,a6ab2ae4-74f4-11ed-8c78-0242ac1c000c,952022761
833,974554ec-74f6-11ed-a0be-0242ac1c000c,Activo,864,8c294cc8-74f4-11ed-9ddf-0242ac1c000c,30fb7bf0-74f4-11ed-9ec6-0242ac1c000c,a6ab2b8e-74f4-11ed-8c78-0242ac1c000c,133089699
834,97455546-74f6-11ed-a0be-0242ac1c000c,Activo,474,8c294d90-74f4-11ed-9ddf-0242ac1c000c,30fb7c90-74f4-11ed-9ec6-0242ac1c000c,a6ab2c42-74f4-11ed-8c78-0242ac1c000c,1642418511
835,974555a0-74f6-11ed-a0be-0242ac1c000c,Inactivo,827,8c294e4e-74f4-11ed-9ddf-0242ac1c000c,30fb7d3a-74f4-11ed-9ec6-0242ac1c000c,a6ab2d00-74f4-11ed-8c78-0242ac1c000c,583045453
836,974555fa-74f6-11ed-a0be-0242ac1c000c,Inactivo,759,8c294f02-74f4-11ed-9ddf-0242ac1c000c,30fb7dda-74f4-11ed-9ec6-0242ac1c000c,a6ab2dbe-74f4-11ed-8c78-0242ac1c000c,973872797
837,97455654-74f6-11ed-a0be-0242ac1c000c,Activo,710,8c294fd4-74f4-11ed-9ddf-0242ac1c000c,30fb7e84-74f4-11ed-9ec6-0242ac1c000c,a6ab2e72-74f4-11ed-8c78-0242ac1c000c,359862403
838,974556ae-74f6-11ed-a0be-0242ac1c000c,Inactivo,526,8c29509c-74f4-11ed-9ddf-0242ac1c000c,30fb7f7e-74f4-11ed-9ec6-0242ac1c000c,a6ab2f1c-74f4-11ed-8c78-0242ac1c000c,995959428
839,97455708-74f6-11ed-a0be-0242ac1c000c,Inactivo,713,8c295740-74f4-11ed-9ddf-0242ac1c000c,30fb8028-74f4-11ed-9ec6-0242ac1c000c,a6ab2fda-74f4-11ed-8c78-0242ac1c000c,1767948107
840,97455762-74f6-11ed-a0be-0242ac1c000c,Activo,752,8c295948-74f4-11ed-9ddf-0242ac1c000c,30fb80dc-74f4-11ed-9ec6-0242ac1c000c,a6ab30a2-74f4-11ed-8c78-0242ac1c000c,2097716796
841,974557c6-74f6-11ed-a0be-0242ac1c000c,Activo,717,8c295a92-74f4-11ed-9ddf-0242ac1c000c,30fb8190-74f4-11ed-9ec6-0242ac1c000c,a6ab3156-74f4-11ed-8c78-0242ac1c000c,1523160976
842,97455820-74f6-11ed-a0be-0242ac1c000c,Inactivo,981,8c295b78-74f4-11ed-9ddf-0242ac1c000c,30fb8244-74f4-11ed-9ec6-0242ac1c000c,a6ab34b2-74f4-11ed-8c78-0242ac1c000c,1117636088
843,9745587a-74f6-11ed-a0be-0242ac1c000c,Inactivo,939,8c295c36-74f4-11ed-9ddf-0242ac1c000c,30fb8316-74f4-11ed-9ec6-0242ac1c000c,a6ab35b6-74f4-11ed-8c78-0242ac1c000c,806905636
844,974558d4-74f6-11ed-a0be-0242ac1c000c,Inactivo,650,8c295ce0-74f4-11ed-9ddf-0242ac1c000c,30fb83b6-74f4-11ed-9ec6-0242ac1c000c,a6ab367e-74f4-11ed-8c78-0242ac1c000c,1857002715
845,9745592e-74f6-11ed-a0be-0242ac1c000c,Inactivo,586,8c295d9e-74f4-11ed-9ddf-0242ac1c000c,30fb8460-74f4-11ed-9ec6-0242ac1c000c,a6ab373c-74f4-11ed-8c78-0242ac1c000c,2029196418
846,97455988-74f6-11ed-a0be-0242ac1c000c,Activo,606,8c295e52-74f4-11ed-9ddf-0242ac1c000c,30fb8500-74f4-11ed-9ec6-0242ac1c000c,a6ab37f0-74f4-11ed-8c78-0242ac1c000c,1097647927
847,974559e2-74f6-11ed-a0be-0242ac1c000c,Activo,592,8c295f10-74f4-11ed-9ddf-0242ac1c000c,30fb85aa-74f4-11ed-9ec6-0242ac1c000c,a6ab38ae-74f4-11ed-8c78-0242ac1c000c,549444718
848,97455a3c-74f6-11ed-a0be-0242ac1c000c,Inactivo,828,8c295fce-74f4-11ed-9ddf-0242ac1c000c,30fb8668-74f4-11ed-9ec6-0242ac1c000c,a6ab3962-74f4-11ed-8c78-0242ac1c000c,1562112248
849,97455a96-74f6-11ed-a0be-0242ac1c000c,Inactivo,725,8c296082-74f4-11ed-9ddf-0242ac1c000c,30fb871c-74f4-11ed-9ec6-0242ac1c000c,a6ab3a0c-74f4-11ed-8c78-0242ac1c000c,714465123
850,97455af0-74f6-11ed-a0be-0242ac1c000c,Inactivo,954,8c296140-74f4-11ed-9ddf-0242ac1c000c,30fb87da-74f4-11ed-9ec6-0242ac1c000c,a6ab3aca-74f4-11ed-8c78-0242ac1c000c,1267974399
851,97455b4a-74f6-11ed-a0be-0242ac1c000c,Activo,447,8c2961fe-74f4-11ed-9ddf-0242ac1c000c,30fb8898-74f4-11ed-9ec6-0242ac1c000c,a6ab3b92-74f4-11ed-8c78-0242ac1c000c,1309818359
852,97455b9a-74f6-11ed-a0be-0242ac1c000c,Activo,803,8c2962bc-74f4-11ed-9ddf-0242ac1c000c,30fb894c-74f4-11ed-9ec6-0242ac1c000c,a6ab3c50-74f4-11ed-8c78-0242ac1c000c,1261860457
853,97455bf4-74f6-11ed-a0be-0242ac1c000c,Activo,754,8c296370-74f4-11ed-9ddf-0242ac1c000c,30fb8a0a-74f4-11ed-9ec6-0242ac1c000c,a6ab3d0e-74f4-11ed-8c78-0242ac1c000c,817192756
854,97455c4e-74f6-11ed-a0be-0242ac1c000c,Inactivo,693,8c29642e-74f4-11ed-9ddf-0242ac1c000c,30fb8ab4-74f4-11ed-9ec6-0242ac1c000c,a6ab3dd6-74f4-11ed-8c78-0242ac1c000c,792154053
855,97455ca8-74f6-11ed-a0be-0242ac1c000c,Inactivo,522,8c2964ec-74f4-11ed-9ddf-0242ac1c000c,30fb8b72-74f4-11ed-9ec6-0242ac1c000c,a6ab3e94-74f4-11ed-8c78-0242ac1c000c,1971526135
856,97455d0c-74f6-11ed-a0be-0242ac1c000c,Activo,479,8c2965b4-74f4-11ed-9ddf-0242ac1c000c,30fb8c76-74f4-11ed-9ec6-0242ac1c000c,a6ab3f48-74f4-11ed-8c78-0242ac1c000c,994641842
857,97455d66-74f6-11ed-a0be-0242ac1c000c,Activo,626,8c296672-74f4-11ed-9ddf-0242ac1c000c,30fb8d2a-74f4-11ed-9ec6-0242ac1c000c,a6ab4006-74f4-11ed-8c78-0242ac1c000c,1095173558
858,97455dc0-74f6-11ed-a0be-0242ac1c000c,Activo,612,8c29673a-74f4-11ed-9ddf-0242ac1c000c,30fb8dd4-74f4-11ed-9ec6-0242ac1c000c,a6ab40ba-74f4-11ed-8c78-0242ac1c000c,2139044017
859,97455e1a-74f6-11ed-a0be-0242ac1c000c,Inactivo,732,8c2967ee-74f4-11ed-9ddf-0242ac1c000c,30fb8e74-74f4-11ed-9ec6-0242ac1c000c,a6ab4178-74f4-11ed-8c78-0242ac1c000c,2385627746
860,97455e74-74f6-11ed-a0be-0242ac1c000c,Inactivo,464,8c2968b6-74f4-11ed-9ddf-0242ac1c000c,30fb8f1e-74f4-11ed-9ec6-0242ac1c000c,a6ab422c-74f4-11ed-8c78-0242ac1c000c,2363933970
861,97455ece-74f6-11ed-a0be-0242ac1c000c,Inactivo,920,8c296974-74f4-11ed-9ddf-0242ac1c000c,30fb8fc8-74f4-11ed-9ec6-0242ac1c000c,a6ab42f4-74f4-11ed-8c78-0242ac1c000c,811657294
862,97455f28-74f6-11ed-a0be-0242ac1c000c,Activo,753,8c296aa0-74f4-11ed-9ddf-0242ac1c000c,30fb9068-74f4-11ed-9ec6-0242ac1c000c,a6ab43b2-74f4-11ed-8c78-0242ac1c000c,2209347431
863,97455f82-74f6-11ed-a0be-0242ac1c000c,Activo,566,8c296b68-74f4-11ed-9ddf-0242ac1c000c,30fb9144-74f4-11ed-9ec6-0242ac1c000c,a6ab4466-74f4-11ed-8c78-0242ac1c000c,1588727230
864,97455fdc-74f6-11ed-a0be-0242ac1c000c,Activo,659,8c296c1c-74f4-11ed-9ddf-0242ac1c000c,30fb91f8-74f4-11ed-9ec6-0242ac1c000c,a6ab451a-74f4-11ed-8c78-0242ac1c000c,1323748046
865,97456036-74f6-11ed-a0be-0242ac1c000c,Activo,926,8c296cda-74f4-11ed-9ddf-0242ac1c000c,30fb92ac-74f4-11ed-9ec6-0242ac1c000c,a6ab45ce-74f4-11ed-8c78-0242ac1c000c,1000684911
866,97456090-74f6-11ed-a0be-0242ac1c000c,Inactivo,905,8c296d8e-74f4-11ed-9ddf-0242ac1c000c,30fb936a-74f4-11ed-9ec6-0242ac1c000c,a6ab4682-74f4-11ed-8c78-0242ac1c000c,2097714191
867,97456108-74f6-11ed-a0be-0242ac1c000c,Activo,696,8c296e56-74f4-11ed-9ddf-0242ac1c000c,30fb9414-74f4-11ed-9ec6-0242ac1c000c,a6ab4736-74f4-11ed-8c78-0242ac1c000c,1579208661
868,97456162-74f6-11ed-a0be-0242ac1c000c,Inactivo,424,8c296f14-74f4-11ed-9ddf-0242ac1c000c,30fb94c8-74f4-11ed-9ec6-0242ac1c000c,a6ab47ea-74f4-11ed-8c78-0242ac1c000c,1349671781
869,974561bc-74f6-11ed-a0be-0242ac1c000c,Activo,995,8c296fc8-74f4-11ed-9ddf-0242ac1c000c,30fb957c-74f4-11ed-9ec6-0242ac1c000c,a6ab4894-74f4-11ed-8c78-0242ac1c000c,2301327387
870,97456216-74f6-11ed-a0be-0242ac1c000c,Activo,975,8c297086-74f4-11ed-9ddf-0242ac1c000c,30fb9630-74f4-11ed-9ec6-0242ac1c000c,a6ab49ca-74f4-11ed-8c78-0242ac1c000c,911845405
871,97456270-74f6-11ed-a0be-0242ac1c000c,Activo,526,8c297144-74f4-11ed-9ddf-0242ac1c000c,30fb96da-74f4-11ed-9ec6-0242ac1c000c,a6ab4a7e-74f4-11ed-8c78-0242ac1c000c,1166214856
872,974562ca-74f6-11ed-a0be-0242ac1c000c,Inactivo,649,8c29720c-74f4-11ed-9ddf-0242ac1c000c,30fb9784-74f4-11ed-9ec6-0242ac1c000c,a6ab4b32-74f4-11ed-8c78-0242ac1c000c,748870897
873,97456324-74f6-11ed-a0be-0242ac1c000c,Activo,813,8c2972b6-74f4-11ed-9ddf-0242ac1c000c,30fb9842-74f4-11ed-9ec6-0242ac1c000c,a6ab4bdc-74f4-11ed-8c78-0242ac1c000c,1795340343
874,9745637e-74f6-11ed-a0be-0242ac1c000c,Inactivo,585,8c297374-74f4-11ed-9ddf-0242ac1c000c,30fb98ec-74f4-11ed-9ec6-0242ac1c000c,a6ab4c90-74f4-11ed-8c78-0242ac1c000c,1663858092
875,974563e2-74f6-11ed-a0be-0242ac1c000c,Inactivo,465,8c297450-74f4-11ed-9ddf-0242ac1c000c,30fb99aa-74f4-11ed-9ec6-0242ac1c000c,a6ab4d4e-74f4-11ed-8c78-0242ac1c000c,188819026
876,9745643c-74f6-11ed-a0be-0242ac1c000c,Activo,896,8c29750e-74f4-11ed-9ddf-0242ac1c000c,30fb9a4a-74f4-11ed-9ec6-0242ac1c000c,a6ab4e02-74f4-11ed-8c78-0242ac1c000c,1579238727
877,97456496-74f6-11ed-a0be-0242ac1c000c,Inactivo,499,8c2975cc-74f4-11ed-9ddf-0242ac1c000c,30fb9afe-74f4-11ed-9ec6-0242ac1c000c,a6ab4f10-74f4-11ed-8c78-0242ac1c000c,2384742938
878,974564f0-74f6-11ed-a0be-0242ac1c000c,Activo,996,8c29768a-74f4-11ed-9ddf-0242ac1c000c,30fb9bb2-74f4-11ed-9ec6-0242ac1c000c,a6ab4fce-74f4-11ed-8c78-0242ac1c000c,146091948
879,9745654a-74f6-11ed-a0be-0242ac1c000c,Activo,561,8c29773e-74f4-11ed-9ddf-0242ac1c000c,30fb9cfc-74f4-11ed-9ec6-0242ac1c000c,a6ab5082-74f4-11ed-8c78-0242ac1c000c,2234527028
880,974565a4-74f6-11ed-a0be-0242ac1c000c,Inactivo,841,8c2977fc-74f4-11ed-9ddf-0242ac1c000c,30fb9db0-74f4-11ed-9ec6-0242ac1c000c,a6ab5136-74f4-11ed-8c78-0242ac1c000c,2111724420
881,974565fe-74f6-11ed-a0be-0242ac1c000c,Inactivo,769,8c2979aa-74f4-11ed-9ddf-0242ac1c000c,30fb9e64-74f4-11ed-9ec6-0242ac1c000c,a6ab51f4-74f4-11ed-8c78-0242ac1c000c,2183626371
882,97456658-74f6-11ed-a0be-0242ac1c000c,Activo,934,8c297a9a-74f4-11ed-9ddf-0242ac1c000c,30fb9f0e-74f4-11ed-9ec6-0242ac1c000c,a6ab529e-74f4-11ed-8c78-0242ac1c000c,2290700173
883,974566b2-74f6-11ed-a0be-0242ac1c000c,Inactivo,640,8c297b44-74f4-11ed-9ddf-0242ac1c000c,30fb9fcc-74f4-11ed-9ec6-0242ac1c000c,a6ab535c-74f4-11ed-8c78-0242ac1c000c,1112790553
884,9745670c-74f6-11ed-a0be-0242ac1c000c,Activo,764,8c297bee-74f4-11ed-9ddf-0242ac1c000c,30fba094-74f4-11ed-9ec6-0242ac1c000c,a6ab5406-74f4-11ed-8c78-0242ac1c000c,1209933158
885,97456766-74f6-11ed-a0be-0242ac1c000c,Inactivo,967,8c297c8e-74f4-11ed-9ddf-0242ac1c000c,30fba152-74f4-11ed-9ec6-0242ac1c000c,a6ab54ba-74f4-11ed-8c78-0242ac1c000c,1788479684
886,974567c0-74f6-11ed-a0be-0242ac1c000c,Activo,511,8c297d38-74f4-11ed-9ddf-0242ac1c000c,30fba1fc-74f4-11ed-9ec6-0242ac1c000c,a6ab556e-74f4-11ed-8c78-0242ac1c000c,445384208
887,9745681a-74f6-11ed-a0be-0242ac1c000c,Inactivo,970,8c297df6-74f4-11ed-9ddf-0242ac1c000c,30fba2b0-74f4-11ed-9ec6-0242ac1c000c,a6ab562c-74f4-11ed-8c78-0242ac1c000c,2009390915
888,97456874-74f6-11ed-a0be-0242ac1c000c,Inactivo,668,8c297eb4-74f4-11ed-9ddf-0242ac1c000c,30fba35a-74f4-11ed-9ec6-0242ac1c000c,a6ab56e0-74f4-11ed-8c78-0242ac1c000c,724595088
889,974568ce-74f6-11ed-a0be-0242ac1c000c,Inactivo,963,8c297f7c-74f4-11ed-9ddf-0242ac1c000c,30fba42c-74f4-11ed-9ec6-0242ac1c000c,a6ab578a-74f4-11ed-8c78-0242ac1c000c,2195511121
890,97456928-74f6-11ed-a0be-0242ac1c000c,Inactivo,994,8c298030-74f4-11ed-9ddf-0242ac1c000c,30fba4d6-74f4-11ed-9ec6-0242ac1c000c,a6ab583e-74f4-11ed-8c78-0242ac1c000c,1595400448
891,97456982-74f6-11ed-a0be-0242ac1c000c,Inactivo,483,8c2980ee-74f4-11ed-9ddf-0242ac1c000c,30fba580-74f4-11ed-9ec6-0242ac1c000c,a6abc238-74f4-11ed-8c78-0242ac1c000c,1540737864
892,974569dc-74f6-11ed-a0be-0242ac1c000c,Activo,797,8c2981ac-74f4-11ed-9ddf-0242ac1c000c,30fba634-74f4-11ed-9ec6-0242ac1c000c,a6abc6e8-74f4-11ed-8c78-0242ac1c000c,1634231240
893,97456a36-74f6-11ed-a0be-0242ac1c000c,Activo,631,8c29826a-74f4-11ed-9ddf-0242ac1c000c,30fba6e8-74f4-11ed-9ec6-0242ac1c000c,a6abc7ec-74f4-11ed-8c78-0242ac1c000c,1043987685
894,97456a9a-74f6-11ed-a0be-0242ac1c000c,Inactivo,756,8c298328-74f4-11ed-9ddf-0242ac1c000c,30fba792-74f4-11ed-9ec6-0242ac1c000c,a6abc8b4-74f4-11ed-8c78-0242ac1c000c,209541537
895,97456c3e-74f6-11ed-a0be-0242ac1c000c,Inactivo,743,8c2983f0-74f4-11ed-9ddf-0242ac1c000c,30fba846-74f4-11ed-9ec6-0242ac1c000c,a6abc986-74f4-11ed-8c78-0242ac1c000c,2497672366
896,97456cd4-74f6-11ed-a0be-0242ac1c000c,Activo,881,8c2984ae-74f4-11ed-9ddf-0242ac1c000c,30fba8f0-74f4-11ed-9ec6-0242ac1c000c,a6abca3a-74f4-11ed-8c78-0242ac1c000c,1356871844
897,97456d60-74f6-11ed-a0be-0242ac1c000c,Activo,523,8c298562-74f4-11ed-9ddf-0242ac1c000c,30fba9a4-74f4-11ed-9ec6-0242ac1c000c,a6abcb02-74f4-11ed-8c78-0242ac1c000c,394216218
898,97456e1e-74f6-11ed-a0be-0242ac1c000c,Inactivo,632,8c298634-74f4-11ed-9ddf-0242ac1c000c,30fbaa58-74f4-11ed-9ec6-0242ac1c000c,a6abcbc0-74f4-11ed-8c78-0242ac1c000c,1590219816
899,97456eb4-74f6-11ed-a0be-0242ac1c000c,Activo,725,8c2986f2-74f4-11ed-9ddf-0242ac1c000c,30fbab0c-74f4-11ed-9ec6-0242ac1c000c,a6abcc92-74f4-11ed-8c78-0242ac1c000c,1331006591
900,97456f40-74f6-11ed-a0be-0242ac1c000c,Inactivo,447,8c2987b0-74f4-11ed-9ddf-0242ac1c000c,30fbabca-74f4-11ed-9ec6-0242ac1c000c,a6abcd5a-74f4-11ed-8c78-0242ac1c000c,2242166185
901,97456fe0-74f6-11ed-a0be-0242ac1c000c,Activo,694,8c298878-74f4-11ed-9ddf-0242ac1c000c,30fbad1e-74f4-11ed-9ec6-0242ac1c000c,a6abceae-74f4-11ed-8c78-0242ac1c000c,1881057516
902,97457076-74f6-11ed-a0be-0242ac1c000c,Inactivo,439,8c298972-74f4-11ed-9ddf-0242ac1c000c,30fbadd2-74f4-11ed-9ec6-0242ac1c000c,a6abcfb2-74f4-11ed-8c78-0242ac1c000c,2237845574
903,9745710c-74f6-11ed-a0be-0242ac1c000c,Activo,417,8c298a30-74f4-11ed-9ddf-0242ac1c000c,30fbae72-74f4-11ed-9ec6-0242ac1c000c,a6abd0d4-74f4-11ed-8c78-0242ac1c000c,677996107
904,974571ac-74f6-11ed-a0be-0242ac1c000c,Activo,634,8c298af8-74f4-11ed-9ddf-0242ac1c000c,30fbaf12-74f4-11ed-9ec6-0242ac1c000c,a6abd192-74f4-11ed-8c78-0242ac1c000c,2223800753
905,9745724c-74f6-11ed-a0be-0242ac1c000c,Inactivo,538,8c298bca-74f4-11ed-9ddf-0242ac1c000c,30fbafc6-74f4-11ed-9ec6-0242ac1c000c,a6abd250-74f4-11ed-8c78-0242ac1c000c,393869695
906,974572d8-74f6-11ed-a0be-0242ac1c000c,Inactivo,972,8c298c92-74f4-11ed-9ddf-0242ac1c000c,30fbb084-74f4-11ed-9ec6-0242ac1c000c,a6abd30e-74f4-11ed-8c78-0242ac1c000c,261899741
907,97457346-74f6-11ed-a0be-0242ac1c000c,Inactivo,666,8c298d5a-74f4-11ed-9ddf-0242ac1c000c,30fbb124-74f4-11ed-9ec6-0242ac1c000c,a6abd3c2-74f4-11ed-8c78-0242ac1c000c,574429897
908,9745742c-74f6-11ed-a0be-0242ac1c000c,Activo,433,8c298e18-74f4-11ed-9ddf-0242ac1c000c,30fbb1c4-74f4-11ed-9ec6-0242ac1c000c,a6abd480-74f4-11ed-8c78-0242ac1c000c,152672216
909,974574d6-74f6-11ed-a0be-0242ac1c000c,Inactivo,694,8c298ecc-74f4-11ed-9ddf-0242ac1c000c,30fbb26e-74f4-11ed-9ec6-0242ac1c000c,a6abd534-74f4-11ed-8c78-0242ac1c000c,602908535
910,97457562-74f6-11ed-a0be-0242ac1c000c,Activo,603,8c298f8a-74f4-11ed-9ddf-0242ac1c000c,30fbb39a-74f4-11ed-9ec6-0242ac1c000c,a6abd5e8-74f4-11ed-8c78-0242ac1c000c,1324029236
911,974575da-74f6-11ed-a0be-0242ac1c000c,Activo,507,8c299052-74f4-11ed-9ddf-0242ac1c000c,30fbb444-74f4-11ed-9ec6-0242ac1c000c,a6abd69c-74f4-11ed-8c78-0242ac1c000c,1845316171
912,97457634-74f6-11ed-a0be-0242ac1c000c,Activo,779,8c299106-74f4-11ed-9ddf-0242ac1c000c,30fbb4f8-74f4-11ed-9ec6-0242ac1c000c,a6abd75a-74f4-11ed-8c78-0242ac1c000c,1023622305
913,9745768e-74f6-11ed-a0be-0242ac1c000c,Activo,875,8c2991ce-74f4-11ed-9ddf-0242ac1c000c,30fbb5b6-74f4-11ed-9ec6-0242ac1c000c,a6abd804-74f4-11ed-8c78-0242ac1c000c,1278155043
914,974576f2-74f6-11ed-a0be-0242ac1c000c,Inactivo,683,8c2992a0-74f4-11ed-9ddf-0242ac1c000c,30fbb660-74f4-11ed-9ec6-0242ac1c000c,a6abd8c2-74f4-11ed-8c78-0242ac1c000c,143475549
915,97457756-74f6-11ed-a0be-0242ac1c000c,Inactivo,862,8c299368-74f4-11ed-9ddf-0242ac1c000c,30fbb700-74f4-11ed-9ec6-0242ac1c000c,a6abd980-74f4-11ed-8c78-0242ac1c000c,225314239
