,Id_Pos,Id_Exa,Id_Car,Id_Us,CC_As,Id_Para
560,9744bd5c-74f6-11ed-a0be-0242ac1c000c,8c285a84-74f4-11ed-9ddf-0242ac1c000c,30f988a4-74f4-11ed-9ec6-0242ac1c000c,a6a7e244-74f4-11ed-8c78-0242ac1c000c,1914002679,0aac3cd4-74f7-11ed-86c4-0242ac1c000c
561,9744bdc0-74f6-11ed-a0be-0242ac1c000c,8c285b42-74f4-11ed-9ddf-0242ac1c000c,30f98958-74f4-11ed-9ec6-0242ac1c000c,a6a7e2da-74f4-11ed-8c78-0242ac1c000c,2279902329,0aac3d9c-74f7-11ed-86c4-0242ac1c000c
562,9744be2e-74f6-11ed-a0be-0242ac1c000c,8c285c00-74f4-11ed-9ddf-0242ac1c000c,30f98a02-74f4-11ed-9ec6-0242ac1c000c,a6a7e37a-74f4-11ed-8c78-0242ac1c000c,454551518,0aac3e28-74f7-11ed-86c4-0242ac1c000c
563,9744be88-74f6-11ed-a0be-0242ac1c000c,8c285cb4-74f4-11ed-9ddf-0242ac1c000c,30f98aac-74f4-11ed-9ec6-0242ac1c000c,a6a7e41a-74f4-11ed-8c78-0242ac1c000c,1907690844,0aac3e8c-74f7-11ed-86c4-0242ac1c000c
564,9744beec-74f6-11ed-a0be-0242ac1c000c,8c285d5e-74f4-11ed-9ddf-0242ac1c000c,30f98b4c-74f4-11ed-9ec6-0242ac1c000c,a6a7e4b0-74f4-11ed-8c78-0242ac1c000c,649293967,0aac3ef0-74f7-11ed-86c4-0242ac1c000c
565,9744bf46-74f6-11ed-a0be-0242ac1c000c,8c285e08-74f4-11ed-9ddf-0242ac1c000c,30f98be2-74f4-11ed-9ec6-0242ac1c000c,a6a7e546-74f4-11ed-8c78-0242ac1c000c,2073508257,0aac3f68-74f7-11ed-86c4-0242ac1c000c
566,9744bfa0-74f6-11ed-a0be-0242ac1c000c,8c285eda-74f4-11ed-9ddf-0242ac1c000c,30f98c78-74f4-11ed-9ec6-0242ac1c000c,a6a7e5d2-74f4-11ed-8c78-0242ac1c000c,2308201333,0aac3fc2-74f7-11ed-86c4-0242ac1c000c
567,9744bffa-74f6-11ed-a0be-0242ac1c000c,8c285f84-74f4-11ed-9ddf-0242ac1c000c,30f98d22-74f4-11ed-9ec6-0242ac1c000c,a6a7e672-74f4-11ed-8c78-0242ac1c000c,266896448,0aac4026-74f7-11ed-86c4-0242ac1c000c
568,9744c054-74f6-11ed-a0be-0242ac1c000c,8c28602e-74f4-11ed-9ddf-0242ac1c000c,30f98dcc-74f4-11ed-9ec6-0242ac1c000c,a6a7e71c-74f4-11ed-8c78-0242ac1c000c,1766325284,0aac408a-74f7-11ed-86c4-0242ac1c000c
569,9744c0ae-74f6-11ed-a0be-0242ac1c000c,8c2860ce-74f4-11ed-9ddf-0242ac1c000c,30f98e80-74f4-11ed-9ec6-0242ac1c000c,a6a7e7b2-74f4-11ed-8c78-0242ac1c000c,1842179673,0aac40ee-74f7-11ed-86c4-0242ac1c000c
570,9744c112-74f6-11ed-a0be-0242ac1c000c,8c286164-74f4-11ed-9ddf-0242ac1c000c,30f98f2a-74f4-11ed-9ec6-0242ac1c000c,a6a7e852-74f4-11ed-8c78-0242ac1c000c,519471085,0aac4148-74f7-11ed-86c4-0242ac1c000c
571,9744c16c-74f6-11ed-a0be-0242ac1c000c,8c286204-74f4-11ed-9ddf-0242ac1c000c,30f99042-74f4-11ed-9ec6-0242ac1c000c,a6a7e8f2-74f4-11ed-8c78-0242ac1c000c,607995711,0aac41ac-74f7-11ed-86c4-0242ac1c000c
572,9744c1c6-74f6-11ed-a0be-0242ac1c000c,8c2862ae-74f4-11ed-9ddf-0242ac1c000c,30f99114-74f4-11ed-9ec6-0242ac1c000c,a6a7e992-74f4-11ed-8c78-0242ac1c000c,2104408576,0aac4206-74f7-11ed-86c4-0242ac1c000c
573,9744c23e-74f6-11ed-a0be-0242ac1c000c,8c286358-74f4-11ed-9ddf-0242ac1c000c,30f991be-74f4-11ed-9ec6-0242ac1c000c,a6a7ea3c-74f4-11ed-8c78-0242ac1c000c,1228373246,0aac426a-74f7-11ed-86c4-0242ac1c000c
574,9744c298-74f6-11ed-a0be-0242ac1c000c,8c286402-74f4-11ed-9ddf-0242ac1c000c,30f9925e-74f4-11ed-9ec6-0242ac1c000c,a6a7eadc-74f4-11ed-8c78-0242ac1c000c,503575849,0aac42c4-74f7-11ed-86c4-0242ac1c000c
575,9744c2f2-74f6-11ed-a0be-0242ac1c000c,8c2864b6-74f4-11ed-9ddf-0242ac1c000c,30f992f4-74f4-11ed-9ec6-0242ac1c000c,a6a7eb7c-74f4-11ed-8c78-0242ac1c000c,1793418487,0aac431e-74f7-11ed-86c4-0242ac1c000c
576,9744c34c-74f6-11ed-a0be-0242ac1c000c,8c28656a-74f4-11ed-9ddf-0242ac1c000c,30f99394-74f4-11ed-9ec6-0242ac1c000c,a6a7ec1c-74f4-11ed-8c78-0242ac1c000c,1483520113,0aac4382-74f7-11ed-86c4-0242ac1c000c
577,9744c3a6-74f6-11ed-a0be-0242ac1c000c,8c28661e-74f4-11ed-9ddf-0242ac1c000c,30f99434-74f4-11ed-9ec6-0242ac1c000c,a6a7ed02-74f4-11ed-8c78-0242ac1c000c,383809440,0aac43dc-74f7-11ed-86c4-0242ac1c000c
578,9744c40a-74f6-11ed-a0be-0242ac1c000c,8c2866d2-74f4-11ed-9ddf-0242ac1c000c,30f994de-74f4-11ed-9ec6-0242ac1c000c,a6a7edac-74f4-11ed-8c78-0242ac1c000c,1840281936,0aac4436-74f7-11ed-86c4-0242ac1c000c
579,9744c45a-74f6-11ed-a0be-0242ac1c000c,8c286786-74f4-11ed-9ddf-0242ac1c000c,30f9957e-74f4-11ed-9ec6-0242ac1c000c,a6a7ee4c-74f4-11ed-8c78-0242ac1c000c,1773359765,0aac449a-74f7-11ed-86c4-0242ac1c000c
580,9744c4b4-74f6-11ed-a0be-0242ac1c000c,8c28690c-74f4-11ed-9ddf-0242ac1c000c,30f99632-74f4-11ed-9ec6-0242ac1c000c,a6a7eee2-74f4-11ed-8c78-0242ac1c000c,734265389,0aac44f4-74f7-11ed-86c4-0242ac1c000c
581,9744c518-74f6-11ed-a0be-0242ac1c000c,8c2869b6-74f4-11ed-9ddf-0242ac1c000c,30f996e6-74f4-11ed-9ec6-0242ac1c000c,a6a7ef82-74f4-11ed-8c78-0242ac1c000c,2011046755,0aac454e-74f7-11ed-86c4-0242ac1c000c
582,9744c572-74f6-11ed-a0be-0242ac1c000c,8c286a6a-74f4-11ed-9ddf-0242ac1c000c,30f997b8-74f4-11ed-9ec6-0242ac1c000c,a6a7f02c-74f4-11ed-8c78-0242ac1c000c,689654484,0aac45b2-74f7-11ed-86c4-0242ac1c000c
583,9744c5cc-74f6-11ed-a0be-0242ac1c000c,8c286b1e-74f4-11ed-9ddf-0242ac1c000c,30f99880-74f4-11ed-9ec6-0242ac1c000c,a6a7f0d6-74f4-11ed-8c78-0242ac1c000c,1132561930,0aac460c-74f7-11ed-86c4-0242ac1c000c
584,9744c626-74f6-11ed-a0be-0242ac1c000c,8c286bc8-74f4-11ed-9ddf-0242ac1c000c,30f9993e-74f4-11ed-9ec6-0242ac1c000c,a6a7f176-74f4-11ed-8c78-0242ac1c000c,804285561,0aac4670-74f7-11ed-86c4-0242ac1c000c
585,9744c680-74f6-11ed-a0be-0242ac1c000c,8c286c7c-74f4-11ed-9ddf-0242ac1c000c,30f999fc-74f4-11ed-9ec6-0242ac1c000c,a6a7f20c-74f4-11ed-8c78-0242ac1c000c,1208139007,0aac46ca-74f7-11ed-86c4-0242ac1c000c
586,9744c6da-74f6-11ed-a0be-0242ac1c000c,8c286d26-74f4-11ed-9ddf-0242ac1c000c,30f99aa6-74f4-11ed-9ec6-0242ac1c000c,a6a7f2a2-74f4-11ed-8c78-0242ac1c000c,590885866,0aac4724-74f7-11ed-86c4-0242ac1c000c
587,9744c7ca-74f6-11ed-a0be-0242ac1c000c,8c286e16-74f4-11ed-9ddf-0242ac1c000c,30f99b46-74f4-11ed-9ec6-0242ac1c000c,a6a7f392-74f4-11ed-8c78-0242ac1c000c,916563583,0aac4850-74f7-11ed-86c4-0242ac1c000c
588,9744c86a-74f6-11ed-a0be-0242ac1c000c,8c286ef2-74f4-11ed-9ddf-0242ac1c000c,30f99bf0-74f4-11ed-9ec6-0242ac1c000c,a6a7f432-74f4-11ed-8c78-0242ac1c000c,190681651,0aac48b4-74f7-11ed-86c4-0242ac1c000c
589,9744c8ec-74f6-11ed-a0be-0242ac1c000c,8c286fa6-74f4-11ed-9ddf-0242ac1c000c,30f99c9a-74f4-11ed-9ec6-0242ac1c000c,a6a7f4d2-74f4-11ed-8c78-0242ac1c000c,2222099862,0aac4918-74f7-11ed-86c4-0242ac1c000c
590,9744c9c8-74f6-11ed-a0be-0242ac1c000c,8c28705a-74f4-11ed-9ddf-0242ac1c000c,30f99d44-74f4-11ed-9ec6-0242ac1c000c,a6a7f590-74f4-11ed-8c78-0242ac1c000c,2372837940,0aac497c-74f7-11ed-86c4-0242ac1c000c
591,9744ca54-74f6-11ed-a0be-0242ac1c000c,8c287118-74f4-11ed-9ddf-0242ac1c000c,30f99dda-74f4-11ed-9ec6-0242ac1c000c,a6a7f630-74f4-11ed-8c78-0242ac1c000c,157171351,0aac49e0-74f7-11ed-86c4-0242ac1c000c
592,9744caea-74f6-11ed-a0be-0242ac1c000c,8c2871cc-74f4-11ed-9ddf-0242ac1c000c,30f99e7a-74f4-11ed-9ec6-0242ac1c000c,a6a7f6e4-74f4-11ed-8c78-0242ac1c000c,2488052043,0aac4a4e-74f7-11ed-86c4-0242ac1c000c
593,9744cb80-74f6-11ed-a0be-0242ac1c000c,8c287280-74f4-11ed-9ddf-0242ac1c000c,30f99f1a-74f4-11ed-9ec6-0242ac1c000c,a6a7f77a-74f4-11ed-8c78-0242ac1c000c,380086661,0aac4ab2-74f7-11ed-86c4-0242ac1c000c
594,9744cc20-74f6-11ed-a0be-0242ac1c000c,8c287334-74f4-11ed-9ddf-0242ac1c000c,30f99fc4-74f4-11ed-9ec6-0242ac1c000c,a6a7f81a-74f4-11ed-8c78-0242ac1c000c,2236651079,0aac4b98-74f7-11ed-86c4-0242ac1c000c
595,9744ccb6-74f6-11ed-a0be-0242ac1c000c,8c2873de-74f4-11ed-9ddf-0242ac1c000c,30f9a6fe-74f4-11ed-9ec6-0242ac1c000c,a6a7f8ba-74f4-11ed-8c78-0242ac1c000c,307296273,0aac4bf2-74f7-11ed-86c4-0242ac1c000c
596,9744cd56-74f6-11ed-a0be-0242ac1c000c,8c287492-74f4-11ed-9ddf-0242ac1c000c,30f9a7da-74f4-11ed-9ec6-0242ac1c000c,a6a7f964-74f4-11ed-8c78-0242ac1c000c,554824308,0aac4c4c-74f7-11ed-86c4-0242ac1c000c
597,9744cdec-74f6-11ed-a0be-0242ac1c000c,8c287546-74f4-11ed-9ddf-0242ac1c000c,30f9a898-74f4-11ed-9ec6-0242ac1c000c,a6a7fa18-74f4-11ed-8c78-0242ac1c000c,306323377,0aac4cb0-74f7-11ed-86c4-0242ac1c000c
598,9744ce82-74f6-11ed-a0be-0242ac1c000c,8c287fc8-74f4-11ed-9ddf-0242ac1c000c,30f9a942-74f4-11ed-9ec6-0242ac1c000c,a6a7faae-74f4-11ed-8c78-0242ac1c000c,2065714898,0aac4d0a-74f7-11ed-86c4-0242ac1c000c
599,9744cfa4-74f6-11ed-a0be-0242ac1c000c,8c28820c-74f4-11ed-9ddf-0242ac1c000c,30f9ad16-74f4-11ed-9ec6-0242ac1c000c,a6a7fc2a-74f4-11ed-8c78-0242ac1c000c,464461749,0aac4d96-74f7-11ed-86c4-0242ac1c000c
600,9744d044-74f6-11ed-a0be-0242ac1c000c,8c2882de-74f4-11ed-9ddf-0242ac1c000c,30f9adfc-74f4-11ed-9ec6-0242ac1c000c,a6a7fcd4-74f4-11ed-8c78-0242ac1c000c,2438593049,0aac4dfa-74f7-11ed-86c4-0242ac1c000c
601,9744d0da-74f6-11ed-a0be-0242ac1c000c,8c288392-74f4-11ed-9ddf-0242ac1c000c,30f9aec4-74f4-11ed-9ec6-0242ac1c000c,a6a7fdd8-74f4-11ed-8c78-0242ac1c000c,1338402535,0aac4e54-74f7-11ed-86c4-0242ac1c000c
602,9744d170-74f6-11ed-a0be-0242ac1c000c,8c288450-74f4-11ed-9ddf-0242ac1c000c,30f9af82-74f4-11ed-9ec6-0242ac1c000c,a6a89efa-74f4-11ed-8c78-0242ac1c000c,2274212982,0aac4eb8-74f7-11ed-86c4-0242ac1c000c
603,9744d206-74f6-11ed-a0be-0242ac1c000c,8c288504-74f4-11ed-9ddf-0242ac1c000c,30f9b02c-74f4-11ed-9ec6-0242ac1c000c,a6a8a044-74f4-11ed-8c78-0242ac1c000c,745612970,0aac4f12-74f7-11ed-86c4-0242ac1c000c
604,9744d29c-74f6-11ed-a0be-0242ac1c000c,8c2885b8-74f4-11ed-9ddf-0242ac1c000c,30f9b0e0-74f4-11ed-9ec6-0242ac1c000c,a6a8a0f8-74f4-11ed-8c78-0242ac1c000c,935936672,0aac4f6c-74f7-11ed-86c4-0242ac1c000c
605,9744d332-74f6-11ed-a0be-0242ac1c000c,8c28866c-74f4-11ed-9ddf-0242ac1c000c,30f9b19e-74f4-11ed-9ec6-0242ac1c000c,a6a8a18e-74f4-11ed-8c78-0242ac1c000c,1163642769,0aac4fd0-74f7-11ed-86c4-0242ac1c000c
606,9744d3c8-74f6-11ed-a0be-0242ac1c000c,8c288720-74f4-11ed-9ddf-0242ac1c000c,30f9b248-74f4-11ed-9ec6-0242ac1c000c,a6a8a238-74f4-11ed-8c78-0242ac1c000c,2112291219,0aac5034-74f7-11ed-86c4-0242ac1c000c
607,9744d454-74f6-11ed-a0be-0242ac1c000c,8c2887d4-74f4-11ed-9ddf-0242ac1c000c,30f9b2f2-74f4-11ed-9ec6-0242ac1c000c,a6a8a2ec-74f4-11ed-8c78-0242ac1c000c,1375346702,0aac508e-74f7-11ed-86c4-0242ac1c000c
608,9744d4ae-74f6-11ed-a0be-0242ac1c000c,8c28887e-74f4-11ed-9ddf-0242ac1c000c,30f9b3b0-74f4-11ed-9ec6-0242ac1c000c,a6a8a396-74f4-11ed-8c78-0242ac1c000c,2198609134,0aac50f2-74f7-11ed-86c4-0242ac1c000c
609,9744d508-74f6-11ed-a0be-0242ac1c000c,8c28893c-74f4-11ed-9ddf-0242ac1c000c,30f9b45a-74f4-11ed-9ec6-0242ac1c000c,a6a8a436-74f4-11ed-8c78-0242ac1c000c,681737693,0aac5156-74f7-11ed-86c4-0242ac1c000c
610,9744d56c-74f6-11ed-a0be-0242ac1c000c,8c288a18-74f4-11ed-9ddf-0242ac1c000c,30f9b4fa-74f4-11ed-9ec6-0242ac1c000c,a6a8a4e0-74f4-11ed-8c78-0242ac1c000c,1153529168,0aac523c-74f7-11ed-86c4-0242ac1c000c
611,9744d5c6-74f6-11ed-a0be-0242ac1c000c,8c288acc-74f4-11ed-9ddf-0242ac1c000c,30f9b5a4-74f4-11ed-9ec6-0242ac1c000c,a6a8a594-74f4-11ed-8c78-0242ac1c000c,1817498258,0aac52dc-74f7-11ed-86c4-0242ac1c000c
612,9744d620-74f6-11ed-a0be-0242ac1c000c,8c288b80-74f4-11ed-9ddf-0242ac1c000c,30f9b658-74f4-11ed-9ec6-0242ac1c000c,a6a8a63e-74f4-11ed-8c78-0242ac1c000c,1115322564,0aac5368-74f7-11ed-86c4-0242ac1c000c
613,9744d67a-74f6-11ed-a0be-0242ac1c000c,8c288c3e-74f4-11ed-9ddf-0242ac1c000c,30f9b75c-74f4-11ed-9ec6-0242ac1c000c,a6a8a6f2-74f4-11ed-8c78-0242ac1c000c,1115979182,0aac53fe-74f7-11ed-86c4-0242ac1c000c
614,9744d6d4-74f6-11ed-a0be-0242ac1c000c,8c288cf2-74f4-11ed-9ddf-0242ac1c000c,30f9b806-74f4-11ed-9ec6-0242ac1c000c,a6a8a79c-74f4-11ed-8c78-0242ac1c000c,1945934164,0aac548a-74f7-11ed-86c4-0242ac1c000c
615,9744d74c-74f6-11ed-a0be-0242ac1c000c,8c288d9c-74f4-11ed-9ddf-0242ac1c000c,30f9b8b0-74f4-11ed-9ec6-0242ac1c000c,a6a8a83c-74f4-11ed-8c78-0242ac1c000c,1567382796,0aac5520-74f7-11ed-86c4-0242ac1c000c
616,9744d85a-74f6-11ed-a0be-0242ac1c000c,8c288e50-74f4-11ed-9ddf-0242ac1c000c,30f9b950-74f4-11ed-9ec6-0242ac1c000c,a6a8a8e6-74f4-11ed-8c78-0242ac1c000c,634074311,0aac55b6-74f7-11ed-86c4-0242ac1c000c
617,9744d8fa-74f6-11ed-a0be-0242ac1c000c,8c288ff4-74f4-11ed-9ddf-0242ac1c000c,30f9ba04-74f4-11ed-9ec6-0242ac1c000c,a6a8a99a-74f4-11ed-8c78-0242ac1c000c,442579092,0aac564c-74f7-11ed-86c4-0242ac1c000c
618,9744d986-74f6-11ed-a0be-0242ac1c000c,8c2890bc-74f4-11ed-9ddf-0242ac1c000c,30f9baae-74f4-11ed-9ec6-0242ac1c000c,a6a8aa8a-74f4-11ed-8c78-0242ac1c000c,1119142437,0aac5728-74f7-11ed-86c4-0242ac1c000c
619,9744d9e0-74f6-11ed-a0be-0242ac1c000c,8c28917a-74f4-11ed-9ddf-0242ac1c000c,30f9bb58-74f4-11ed-9ec6-0242ac1c000c,a6a8ab34-74f4-11ed-8c78-0242ac1c000c,1839194001,0aac57b4-74f7-11ed-86c4-0242ac1c000c
620,9744da3a-74f6-11ed-a0be-0242ac1c000c,8c289224-74f4-11ed-9ddf-0242ac1c000c,30f9bc02-74f4-11ed-9ec6-0242ac1c000c,a6a8abca-74f4-11ed-8c78-0242ac1c000c,2158588059,0aac584a-74f7-11ed-86c4-0242ac1c000c
621,9744da9e-74f6-11ed-a0be-0242ac1c000c,8c2892d8-74f4-11ed-9ddf-0242ac1c000c,30f9bcb6-74f4-11ed-9ec6-0242ac1c000c,a6a8ac88-74f4-11ed-8c78-0242ac1c000c,969940793,0aac58e0-74f7-11ed-86c4-0242ac1c000c
622,9744daf8-74f6-11ed-a0be-0242ac1c000c,8c28938c-74f4-11ed-9ddf-0242ac1c000c,30f9bd60-74f4-11ed-9ec6-0242ac1c000c,a6a8ad46-74f4-11ed-8c78-0242ac1c000c,1709139954,0aac5980-74f7-11ed-86c4-0242ac1c000c
623,9744db52-74f6-11ed-a0be-0242ac1c000c,8c289440-74f4-11ed-9ddf-0242ac1c000c,30f9be0a-74f4-11ed-9ec6-0242ac1c000c,a6a8adfa-74f4-11ed-8c78-0242ac1c000c,828413515,0aac5a16-74f7-11ed-86c4-0242ac1c000c
624,9744dbd4-74f6-11ed-a0be-0242ac1c000c,8c2894ea-74f4-11ed-9ddf-0242ac1c000c,30f9beaa-74f4-11ed-9ec6-0242ac1c000c,a6a8aea4-74f4-11ed-8c78-0242ac1c000c,1868346989,0aac5ad4-74f7-11ed-86c4-0242ac1c000c
625,9744dc2e-74f6-11ed-a0be-0242ac1c000c,8c28959e-74f4-11ed-9ddf-0242ac1c000c,30f9bf54-74f4-11ed-9ec6-0242ac1c000c,a6a8af44-74f4-11ed-8c78-0242ac1c000c,1789690744,0aac5b74-74f7-11ed-86c4-0242ac1c000c
626,9744dc88-74f6-11ed-a0be-0242ac1c000c,8c289666-74f4-11ed-9ddf-0242ac1c000c,30f9bffe-74f4-11ed-9ec6-0242ac1c000c,a6a8afe4-74f4-11ed-8c78-0242ac1c000c,701550482,0aac5c0a-74f7-11ed-86c4-0242ac1c000c
627,9744dce2-74f6-11ed-a0be-0242ac1c000c,8c28971a-74f4-11ed-9ddf-0242ac1c000c,30f9c0a8-74f4-11ed-9ec6-0242ac1c000c,a6a8b084-74f4-11ed-8c78-0242ac1c000c,780307735,0aac5ca0-74f7-11ed-86c4-0242ac1c000c
628,9744dd3c-74f6-11ed-a0be-0242ac1c000c,8c2897ce-74f4-11ed-9ddf-0242ac1c000c,30f9c15c-74f4-11ed-9ec6-0242ac1c000c,a6a8b11a-74f4-11ed-8c78-0242ac1c000c,1898126525,0aac5d40-74f7-11ed-86c4-0242ac1c000c
629,9744dd96-74f6-11ed-a0be-0242ac1c000c,8c289882-74f4-11ed-9ddf-0242ac1c000c,30f9c22e-74f4-11ed-9ec6-0242ac1c000c,a6a8b1c4-74f4-11ed-8c78-0242ac1c000c,1444340836,0aac5dd6-74f7-11ed-86c4-0242ac1c000c
630,9744ddf0-74f6-11ed-a0be-0242ac1c000c,8c289940-74f4-11ed-9ddf-0242ac1c000c,30f9c2e2-74f4-11ed-9ec6-0242ac1c000c,a6a8b26e-74f4-11ed-8c78-0242ac1c000c,615121642,0aac5e76-74f7-11ed-86c4-0242ac1c000c
631,9744de4a-74f6-11ed-a0be-0242ac1c000c,8c2899f4-74f4-11ed-9ddf-0242ac1c000c,30f9c396-74f4-11ed-9ec6-0242ac1c000c,a6a8b30e-74f4-11ed-8c78-0242ac1c000c,1640747599,0aac5f98-74f7-11ed-86c4-0242ac1c000c
632,9744dea4-74f6-11ed-a0be-0242ac1c000c,8c289aa8-74f4-11ed-9ddf-0242ac1c000c,30f9c44a-74f4-11ed-9ec6-0242ac1c000c,a6a8b3ae-74f4-11ed-8c78-0242ac1c000c,734770138,0aac6088-74f7-11ed-86c4-0242ac1c000c
633,9744defe-74f6-11ed-a0be-0242ac1c000c,8c289b5c-74f4-11ed-9ddf-0242ac1c000c,30f9c508-74f4-11ed-9ec6-0242ac1c000c,a6a8b458-74f4-11ed-8c78-0242ac1c000c,147286741,0aac6128-74f7-11ed-86c4-0242ac1c000c
634,9744df58-74f6-11ed-a0be-0242ac1c000c,8c289c10-74f4-11ed-9ddf-0242ac1c000c,30f9c5b2-74f4-11ed-9ec6-0242ac1c000c,a6a8b4f8-74f4-11ed-8c78-0242ac1c000c,1281818147,0aac61be-74f7-11ed-86c4-0242ac1c000c
635,9744dfb2-74f6-11ed-a0be-0242ac1c000c,8c289cc4-74f4-11ed-9ddf-0242ac1c000c,30f9c666-74f4-11ed-9ec6-0242ac1c000c,a6a8b598-74f4-11ed-8c78-0242ac1c000c,940677635,0aac625e-74f7-11ed-86c4-0242ac1c000c
636,9744e016-74f6-11ed-a0be-0242ac1c000c,8c289d6e-74f4-11ed-9ddf-0242ac1c000c,30f9c706-74f4-11ed-9ec6-0242ac1c000c,a6a8b6ce-74f4-11ed-8c78-0242ac1c000c,645415664,0aac62f4-74f7-11ed-86c4-0242ac1c000c
637,9744e070-74f6-11ed-a0be-0242ac1c000c,8c289e22-74f4-11ed-9ddf-0242ac1c000c,30f9c8d2-74f4-11ed-9ec6-0242ac1c000c,a6a8b796-74f4-11ed-8c78-0242ac1c000c,1809906979,0aac638a-74f7-11ed-86c4-0242ac1c000c
638,9744e0ca-74f6-11ed-a0be-0242ac1c000c,8c289ed6-74f4-11ed-9ddf-0242ac1c000c,30f9c986-74f4-11ed-9ec6-0242ac1c000c,a6a8b854-74f4-11ed-8c78-0242ac1c000c,1566025037,0aac642a-74f7-11ed-86c4-0242ac1c000c
639,9744e124-74f6-11ed-a0be-0242ac1c000c,8c289f94-74f4-11ed-9ddf-0242ac1c000c,30f9ca30-74f4-11ed-9ec6-0242ac1c000c,a6a8b912-74f4-11ed-8c78-0242ac1c000c,1474572525,0aac64c0-74f7-11ed-86c4-0242ac1c000c
640,9744e17e-74f6-11ed-a0be-0242ac1c000c,8c28a048-74f4-11ed-9ddf-0242ac1c000c,30f9cada-74f4-11ed-9ec6-0242ac1c000c,a6a8b9c6-74f4-11ed-8c78-0242ac1c000c,1480107942,0aac6556-74f7-11ed-86c4-0242ac1c000c
641,9744e2aa-74f6-11ed-a0be-0242ac1c000c,8c28a0fc-74f4-11ed-9ddf-0242ac1c000c,30f9cb84-74f4-11ed-9ec6-0242ac1c000c,a6a8ba84-74f4-11ed-8c78-0242ac1c000c,2428705888,0aac65ec-74f7-11ed-86c4-0242ac1c000c
642,9744e35e-74f6-11ed-a0be-0242ac1c000c,8c28a1b0-74f4-11ed-9ddf-0242ac1c000c,30f9cc38-74f4-11ed-9ec6-0242ac1c000c,a6a8bb4c-74f4-11ed-8c78-0242ac1c000c,1276300389,0aac6682-74f7-11ed-86c4-0242ac1c000c
643,9744e3ea-74f6-11ed-a0be-0242ac1c000c,8c28a264-74f4-11ed-9ddf-0242ac1c000c,30f9ccec-74f4-11ed-9ec6-0242ac1c000c,a6a8bc0a-74f4-11ed-8c78-0242ac1c000c,1289702958,0aac6722-74f7-11ed-86c4-0242ac1c000c
644,9744e48a-74f6-11ed-a0be-0242ac1c000c,8c28a318-74f4-11ed-9ddf-0242ac1c000c,30f9cda0-74f4-11ed-9ec6-0242ac1c000c,a6a8bcc8-74f4-11ed-8c78-0242ac1c000c,1338871612,0aac67b8-74f7-11ed-86c4-0242ac1c000c
645,9744e516-74f6-11ed-a0be-0242ac1c000c,8c28a3c2-74f4-11ed-9ddf-0242ac1c000c,30f9ce40-74f4-11ed-9ec6-0242ac1c000c,a6a8bd90-74f4-11ed-8c78-0242ac1c000c,126999991,0aac684e-74f7-11ed-86c4-0242ac1c000c
646,9744e5de-74f6-11ed-a0be-0242ac1c000c,8c28a4bc-74f4-11ed-9ddf-0242ac1c000c,30f9ceea-74f4-11ed-9ec6-0242ac1c000c,a6a8be3a-74f4-11ed-8c78-0242ac1c000c,2447341408,0aac68e4-74f7-11ed-86c4-0242ac1c000c
647,9744e67e-74f6-11ed-a0be-0242ac1c000c,8c28a58e-74f4-11ed-9ddf-0242ac1c000c,30f9cf94-74f4-11ed-9ec6-0242ac1c000c,a6a8bee4-74f4-11ed-8c78-0242ac1c000c,206969113,0aac6984-74f7-11ed-86c4-0242ac1c000c
648,9744e714-74f6-11ed-a0be-0242ac1c000c,8c28a656-74f4-11ed-9ddf-0242ac1c000c,30f9d03e-74f4-11ed-9ec6-0242ac1c000c,a6a8bf8e-74f4-11ed-8c78-0242ac1c000c,419708728,0aac6a1a-74f7-11ed-86c4-0242ac1c000c
649,9744e7aa-74f6-11ed-a0be-0242ac1c000c,8c28a70a-74f4-11ed-9ddf-0242ac1c000c,30f9d0f2-74f4-11ed-9ec6-0242ac1c000c,a6a8c042-74f4-11ed-8c78-0242ac1c000c,1720667447,0aac6ad8-74f7-11ed-86c4-0242ac1c000c
650,9744e840-74f6-11ed-a0be-0242ac1c000c,8c28a7f0-74f4-11ed-9ddf-0242ac1c000c,30f9d19c-74f4-11ed-9ec6-0242ac1c000c,a6a8c2d6-74f4-11ed-8c78-0242ac1c000c,2088620994,0aac6b6e-74f7-11ed-86c4-0242ac1c000c
651,9744e8ea-74f6-11ed-a0be-0242ac1c000c,8c28a8ae-74f4-11ed-9ddf-0242ac1c000c,30f9d250-74f4-11ed-9ec6-0242ac1c000c,a6a8c3d0-74f4-11ed-8c78-0242ac1c000c,404241353,0aac6c0e-74f7-11ed-86c4-0242ac1c000c
652,9744e976-74f6-11ed-a0be-0242ac1c000c,8c28a96c-74f4-11ed-9ddf-0242ac1c000c,30f9d304-74f4-11ed-9ec6-0242ac1c000c,a6a8c470-74f4-11ed-8c78-0242ac1c000c,2395794110,0aac6cae-74f7-11ed-86c4-0242ac1c000c
653,9744ea02-74f6-11ed-a0be-0242ac1c000c,8c28aa20-74f4-11ed-9ddf-0242ac1c000c,30f9d3c2-74f4-11ed-9ec6-0242ac1c000c,a6a8c51a-74f4-11ed-8c78-0242ac1c000c,1522926374,0aac6d4e-74f7-11ed-86c4-0242ac1c000c
